Year,Month,GPRH,GPRHT,GPRHA,,N3H_SW3,GPRH_RAW,GPRHT_RAW,GPRHA_RAW,,N3H_SW3_NYT,GPRH_RAW_NYT,GPRH_NYT
1899,January,72.66,11.18,318.57,,12878,63,8,55,,4692,25,57.03
1899.08333333333,February,67.26,10.37,294.83,,12144,55,7,48,,4254,20,50.32
1899.16666666666,March,45.69,12.15,190.29,,13328,41,9,34,,4700,14,31.88
1899.24999999999,April,34.67,2.80,162.51,,12852,30,2,28,,4412,16,38.81
1899.33333333332,May,52.28,19.15,183.20,,12215,43,13,30,,4464,18,43.16
1899.41666666665,June,41.54,18.18,133.30,,12870,36,13,23,,4696,15,34.19
1899.49999999998,July,36.38,11.34,135.75,,14287,35,9,26,,4859,8,17.62
1899.58333333331,August,23.65,13.03,70.19,,13816,22,10,13,,5104,9,18.87
1899.66666666664,September,61.68,33.06,178.74,,12520,52,23,30,,4586,21,49.01
1899.74999999997,October,90.44,24.97,379.49,,12973,79,18,66,,4517,29,68.72
1899.8333333333,November,57.94,9.64,251.08,,13072,51,7,44,,4748,19,42.83
1899.91666666663,December,47.22,18.21,161.71,,13838,44,14,30,,4734,14,31.65
1899.99999999996,January,72.29,15.80,297.61,,12532,61,11,50,,5236,28,57.24
1900.08333333329,February,58.41,19.31,213.37,,11187,44,12,32,,4432,18,43.47
1900.16666666662,March,54.39,4.39,254.96,,12288,45,3,42,,5000,15,32.11
1900.24999999995,April,45.40,12.23,183.69,,11776,36,8,29,,4951,15,32.43
1900.33333333328,May,53.73,9.09,232.22,,11885,43,6,37,,4806,12,26.72
1900.41666666661,June,98.10,25.91,397.94,,11809,78,17,63,,4931,23,49.92
1900.49999999994,July,109.74,22.67,476.03,,11909,88,15,76,,4800,38,84.73
1900.58333333327,August,70.95,18.94,283.85,,12351,59,13,47,,5310,18,36.28
1900.6666666666,September,35.27,6.11,151.86,,11789,28,4,24,,5008,7,14.96
1900.74999999993,October,30.14,9.13,113.52,,11828,24,6,18,,4797,11,24.54
1900.83333333326,November,23.53,7.50,87.07,,11994,19,5,14,,4907,10,21.81
1900.91666666659,December,24.47,8.90,86.04,,12137,20,6,14,,5082,7,14.74
1900.99999999992,January,40.17,21.82,111.30,,10723,29,13,16,,4897,9,19.67
1901.08333333325,February,46.99,7.12,206.48,,10115,32,4,28,,4729,11,24.90
1901.16666666658,March,31.03,11.45,108.42,,11008,23,7,16,,5140,14,29.15
1901.24999999991,April,23.54,8.39,83.44,,10727,17,5,12,,4931,7,15.19
1901.33333333324,May,17.58,4.92,67.93,,10981,13,3,10,,4982,6,12.89
1901.41666666657,June,37.82,7.90,157.20,,11388,29,5,24,,5006,9,19.24
1901.4999999999,July,28.30,8.17,115.08,,11019,21,5,17,,4870,6,13.19
1901.58333333323,August,31.13,12.00,106.60,,10496,22,7,15,,4703,7,15.93
1901.66666666656,September,19.85,1.85,92.01,,9728,13,1,12,,4291,4,9.98
1901.74999999989,October,32.95,6.95,136.72,,10366,23,4,19,,4559,7,16.43
1901.83333333322,November,23.87,4.82,99.92,,11198,18,3,15,,5158,6,12.45
1901.91666666655,December,48.00,17.77,167.41,,11139,36,11,25,,4867,15,32.99
1901.99999999988,January,32.01,7.76,135.06,,11598,25,5,21,,4752,7,15.77
1902.08333333321,February,45.03,13.64,176.69,,10554,32,8,25,,4324,9,22.28
1902.16666666654,March,25.11,7.61,94.60,,11827,20,5,15,,5066,6,12.68
1902.24999999987,April,24.82,1.58,118.09,,11370,19,1,18,,4809,5,11.13
1902.3333333332,May,23.83,7.60,88.20,,11840,19,5,14,,4848,5,11.04
1902.41666666653,June,22.45,6.05,87.71,,11906,18,4,14,,4998,8,17.13
1902.49999999986,July,28.31,7.46,111.30,,12064,23,5,18,,4972,4,8.61
1902.58333333319,August,28.12,8.89,104.39,,12148,23,6,17,,5343,7,14.02
1902.66666666652,September,18.79,6.51,87.64,,11064,14,4,13,,4802,6,13.37
1902.74999999985,October,28.50,7.51,112.02,,11986,23,5,18,,4944,3,6.49
1902.83333333318,November,24.79,9.49,85.19,,11383,19,6,13,,4736,4,9.04
1902.91666666651,December,69.54,38.16,263.60,,11319,53,24,40,,4872,20,43.94
1902.99999999984,January,18.91,9.17,57.00,,11778,15,6,9,,4860,7,15.42
1903.08333333317,February,23.04,14.78,54.47,,10956,17,9,8,,4655,5,11.50
1903.1666666665,March,13.07,10.08,23.87,,12499,11,7,4,,5037,5,10.62
1903.24999999983,April,13.09,6.35,46.03,,11343,10,4,7,,4650,5,11.51
1903.33333333316,May,7.11,4.31,17.86,,12529,6,3,3,,5100,3,6.30
1903.41666666649,June,11.21,7.55,31.29,,11920,9,5,5,,5148,2,4.16
1903.49999999982,July,16.20,6.04,56.32,,11919,13,4,9,,5192,5,10.31
1903.58333333315,August,15.38,7.17,47.53,,12556,13,5,8,,5332,5,10.04
1903.66666666648,September,29.41,12.40,96.33,,11615,23,8,15,,4947,6,12.98
1903.74999999981,October,27.84,23.00,50.85,,11736,22,15,8,,4916,7,15.24
1903.83333333314,November,20.06,15.19,37.77,,11848,16,10,6,,4978,4,8.60
1903.91666666647,December,50.31,25.67,146.29,,11218,38,16,22,,4559,14,32.87
1903.9999999998,January,96.11,73.82,183.56,,10972,71,45,27,,4427,25,60.44
1904.08333333313,February,134.99,46.23,486.38,,10122,92,26,66,,4083,43,112.72
1904.16666666646,March,73.87,10.13,336.00,,10656,53,6,48,,4199,18,45.88
1904.24999999979,April,67.06,20.32,252.59,,10631,48,12,36,,4327,17,42.05
1904.33333333312,May,64.49,24.42,222.66,,11055,48,15,33,,4459,16,38.41
1904.41666666645,June,33.42,11.81,118.91,,10664,24,7,17,,4363,10,24.53
1904.49999999978,July,76.41,49.39,185.49,,11662,60,32,29,,4862,23,50.63
1904.58333333311,August,62.92,24.86,219.83,,10858,46,15,32,,4224,19,48.14
1904.66666666644,September,34.22,3.46,157.55,,10416,24,2,22,,4195,9,22.96
1904.74999999977,October,54.49,26.41,171.05,,10902,40,16,25,,3963,15,40.51
1904.8333333331,November,27.44,16.63,68.92,,9741,18,9,9,,3652,7,20.52
1904.91666666643,December,32.47,12.52,111.20,,10062,22,7,15,,3787,7,19.78
1904.99999999976,January,58.36,24.75,190.53,,10179,40,14,26,,3733,11,31.54
1905.08333333309,February,23.79,11.53,71.68,,9366,15,6,9,,3526,2,6.07
1905.16666666642,March,52.60,24.79,168.78,,10165,36,14,23,,4002,11,29.42
1905.24999999975,April,30.78,12.98,100.84,,11096,23,8,15,,4433,7,16.90
1905.33333333308,May,47.01,18.99,157.40,,10426,33,11,22,,4048,9,23.80
1905.41666666641,June,73.32,33.10,238.29,,10330,51,19,33,,4138,13,33.62
1905.49999999974,July,41.76,11.43,162.39,,11024,31,7,24,,4384,8,19.53
1905.58333333307,August,31.51,8.68,122.31,,10368,22,5,17,,3956,10,27.06
1905.6666666664,September,38.03,15.95,124.88,,10154,26,9,17,,3967,9,24.28
1905.74999999973,October,23.84,8.03,86.49,,11212,18,5,13,,4031,1,2.66
1905.83333333306,November,19.73,5.52,76.22,,9786,13,3,10,,3529,6,18.20
1905.91666666639,December,24.39,12.17,72.07,,10350,17,7,10,,3699,4,11.57
1905.99999999972,January,18.64,8.69,57.62,,10357,13,5,8,,3530,3,9.10
1906.08333333305,February,15.05,7.30,45.35,,9868,10,4,6,,3566,5,15.01
1906.16666666638,March,16.12,8.14,47.21,,11059,12,5,7,,3872,4,11.06
1906.24999999971,April,21.51,13.90,50.42,,10356,15,8,7,,3961,5,13.51
1906.33333333304,May,8.83,5.35,22.16,,10096,6,3,3,,3589,2,5.96
1906.41666666637,June,26.04,9.28,92.34,,9694,17,5,12,,3551,4,12.06
1906.4999999997,July,35.46,12.03,135.36,,10470,25,7,19,,3783,10,28.29
1906.58333333303,August,16.73,9.21,45.82,,9767,11,5,6,,3704,1,2.89
1906.66666666636,September,32.89,5.44,142.67,,9934,22,3,19,,3733,6,17.20
1906.74999999969,October,16.93,10.26,42.53,,10524,12,6,6,,3696,3,8.69
1906.83333333302,November,18.34,8.55,56.69,,10526,13,5,8,,3764,3,8.53
1906.91666666635,December,18.50,17.25,21.44,,10436,13,10,3,,3657,3,8.78
1906.99999999968,January,11.62,1.56,51.88,,11503,9,1,8,,3795,4,11.28
1907.08333333301,February,24.53,9.91,82.15,,10896,18,6,12,,3664,6,17.53
1907.16666666634,March,17.19,6.95,57.57,,12957,15,5,10,,4533,5,11.81
1907.24999999967,April,18.31,7.39,61.29,,12170,15,5,10,,4218,6,15.22
1907.333333333,May,15.43,4.31,59.60,,12516,13,3,10,,4423,6,14.52
1907.41666666633,June,19.71,0.00,99.01,,12808,17,0,17,,4303,6,14.92
1907.49999999966,July,37.85,17.20,124.77,,12555,32,12,21,,4356,9,22.11
1907.58333333299,August,18.21,8.28,57.16,,13049,16,6,10,,4775,7,15.69
1907.66666666632,September,15.54,5.80,54.04,,12423,13,4,9,,4550,4,9.41
1907.74999999965,October,18.57,18.00,18.65,,11996,15,12,3,,4673,6,13.74
1907.83333333298,November,15.76,4.77,59.37,,11308,12,3,9,,4181,4,10.24
1907.91666666631,December,19.71,8.96,61.87,,12056,16,6,10,,4445,3,7.22
1907.99999999964,January,27.84,16.87,69.90,,11738,22,11,11,,4377,7,17.12
1908.08333333297,February,22.05,5.01,90.00,,10775,16,3,13,,3805,1,2.81
1908.1666666663,March,16.39,6.11,63.34,,11777,13,4,10,,4016,3,8.00
1908.24999999963,April,7.95,6.43,13.32,,11202,6,4,2,,3921,3,8.19
1908.33333333296,May,11.00,1.48,49.11,,12151,9,1,8,,4352,1,2.46
1908.41666666629,June,22.49,17.64,39.87,,11224,17,11,6,,4290,7,17.46
1908.49999999962,July,21.47,13.77,50.74,,11761,17,9,8,,4258,3,7.54
1908.58333333295,August,21.85,7.35,79.24,,12237,18,5,13,,4941,8,17.33
1908.66666666628,September,10.41,3.15,39.22,,11410,8,2,6,,4371,5,12.24
1908.74999999961,October,16.58,9.27,51.23,,11648,13,6,8,,4560,6,14.08
1908.83333333294,November,22.65,16.15,53.54,,11146,17,10,8,,4087,5,13.09
1908.91666666627,December,28.99,10.04,103.99,,10760,21,6,15,,4029,7,18.60
1908.9999999996,January,8.82,5.34,22.15,,10104,6,3,3,,4207,3,7.63
1909.08333333293,February,51.89,33.41,122.16,,9159,32,17,15,,3612,10,29.63
1909.16666666626,March,13.31,5.38,44.56,,10043,9,3,6,,4094,3,7.84
1909.24999999959,April,16.16,8.90,44.26,,10111,11,5,6,,3997,3,8.03
1909.33333333292,May,6.70,3.25,20.19,,11084,5,2,3,,4268,1,2.51
1909.41666666625,June,14.14,10.28,28.42,,10500,10,6,4,,3857,3,8.32
1909.49999999958,July,13.86,6.72,41.76,,10718,10,4,6,,4064,3,7.90
1909.58333333291,August,15.53,9.41,38.99,,11478,12,6,6,,4508,4,9.50
1909.66666666624,September,19.62,1.70,91.52,,10596,14,1,13,,4076,3,7.88
1909.74999999957,October,12.92,7.83,32.45,,11494,10,5,5,,4526,3,7.09
1909.8333333329,November,21.58,12.21,57.82,,10321,15,7,8,,3993,3,8.04
1909.91666666623,December,39.85,16.65,131.14,,10807,29,10,19,,4138,10,25.87
1909.99999999956,January,17.84,11.53,41.81,,12489,15,8,7,,4632,6,13.86
1910.08333333289,February,12.08,6.51,33.72,,11062,9,4,5,,4221,4,10.14
1910.16666666622,March,14.67,10.37,30.71,,12146,12,7,5,,4551,6,14.11
1910.24999999955,April,14.23,1.57,64.96,,11482,11,1,10,,4835,6,13.28
1910.33333333288,May,20.04,8.57,65.13,,12599,17,6,11,,5195,8,16.48
1910.41666666621,June,11.03,5.94,30.76,,12123,9,4,5,,4907,0,0.00
1910.49999999954,July,6.94,4.21,17.44,,12832,6,3,3,,5289,4,8.09
1910.58333333287,August,6.02,2.92,18.15,,12328,5,2,3,,5320,1,2.01
1910.6666666662,September,5.17,1.57,19.47,,11494,4,1,3,,4834,2,4.43
1910.74999999953,October,16.21,13.60,25.05,,11910,13,9,4,,4606,6,13.94
1910.83333333286,November,14.45,4.78,52.78,,11307,11,3,8,,4402,4,9.73
1910.91666666619,December,13.84,9.15,31.59,,11805,11,6,5,,4719,3,6.80
1910.99999999952,January,13.87,10.69,25.33,,11781,11,7,4,,4370,4,9.80
1911.08333333285,February,9.92,3.44,35.60,,10477,7,2,5,,4065,1,2.63
1911.16666666618,March,29.77,21.96,58.51,,11473,23,14,9,,4428,5,12.09
1911.24999999951,April,12.63,7.65,31.72,,11759,10,5,5,,4590,4,9.33
1911.33333333284,May,8.76,7.58,12.57,,11873,7,5,2,,4558,3,7.04
1911.41666666617,June,5.11,6.19,0.00,,11622,4,4,0,,4664,0,0.00
1911.4999999995,July,17.85,15.86,23.90,,12483,15,11,4,,5076,6,12.65
1911.58333333283,August,13.80,4.56,50.42,,11835,11,3,8,,4527,4,9.46
1911.66666666616,September,57.30,18.94,209.29,,11405,44,12,32,,4569,16,37.48
1911.74999999949,October,61.01,13.58,256.37,,11929,49,9,41,,5003,24,51.34
1911.83333333282,November,30.02,11.58,102.80,,10884,22,7,15,,4533,9,21.25
1911.91666666615,December,27.45,13.61,81.47,,11902,22,9,13,,5075,10,21.09
1911.99999999948,January,20.55,13.28,48.16,,10842,15,8,7,,5308,6,12.10
1912.08333333281,February,21.06,10.21,63.47,,10578,15,6,9,,4934,6,13.02
1912.16666666614,March,12.44,6.03,37.48,,11940,10,4,6,,5726,4,7.48
1912.24999999947,April,6.91,3.35,20.81,,10751,5,2,3,,4871,4,8.79
1912.3333333328,May,16.63,6.72,55.67,,10720,12,4,8,,5296,4,8.08
1912.41666666613,June,20.02,9.71,60.33,,11127,15,6,9,,5394,9,17.86
1912.49999999946,July,8.51,6.88,14.25,,10466,6,4,2,,4800,1,2.23
1912.58333333279,August,18.61,5.20,71.89,,10376,13,3,10,,4556,2,4.70
1912.66666666612,September,15.10,4.99,55.17,,10817,11,3,8,,4745,4,9.02
1912.74999999945,October,81.72,23.50,326.98,,10722,59,14,47,,4854,28,61.74
1912.83333333278,November,68.48,33.87,210.57,,10627,49,20,30,,4856,18,39.67
1912.91666666611,December,44.01,28.33,103.60,,10800,32,17,15,,4765,19,42.68
1912.99999999944,January,23.29,8.30,82.58,,10839,17,5,12,,4874,8,17.57
1913.08333333277,February,30.69,20.28,70.05,,10648,22,12,10,,4706,9,20.47
1913.1666666661,March,28.49,19.51,62.21,,11990,23,13,10,,5427,11,21.69
1913.24999999943,April,26.78,22.72,40.36,,11090,20,14,6,,4945,7,15.15
1913.33333333276,May,15.25,13.86,19.15,,11683,12,9,3,,5396,5,9.92
1913.41666666609,June,29.15,9.64,106.49,,11207,22,6,16,,4877,7,15.36
1913.49999999942,July,32.23,10.19,126.67,,10600,23,6,18,,4786,11,24.60
1913.58333333275,August,31.30,18.14,109.36,,10913,23,11,16,,4697,5,11.39
1913.66666666608,September,18.22,10.19,49.26,,10599,13,6,7,,4596,7,16.30
1913.74999999941,October,12.26,4.95,41.05,,10903,9,3,6,,4628,3,6.94
1913.83333333274,November,20.51,13.98,45.07,,11586,16,9,7,,5133,9,18.77
1913.91666666607,December,27.16,18.81,64.96,,11482,21,12,10,,5047,8,16.97
1913.9999999994,January,26.90,12.42,83.65,,11593,21,8,13,,5147,12,24.95
1914.08333333273,February,22.43,16.99,42.25,,10594,16,10,6,,4596,7,16.30
1914.16666666606,March,47.75,46.00,61.50,,12129,39,31,10,,5270,16,32.49
1914.24999999939,April,132.58,52.56,466.75,,11986,107,35,75,,5136,34,70.85
1914.33333333272,May,37.03,21.72,96.00,,12432,31,15,16,,5486,13,25.36
1914.41666666605,June,26.37,19.78,50.45,,11829,21,13,8,,5168,9,18.64
1914.49999999938,July,146.13,97.40,360.85,,12196,120,66,59,,5102,64,134.26
1914.58333333271,August,618.53,268.01,2111.55,,12894,537,192,365,,5697,246,462.16
1914.66666666604,September,377.59,83.74,1586.55,,12036,306,56,256,,5177,130,268.76
1914.74999999937,October,318.63,57.99,1389.27,,12725,273,41,237,,5515,117,227.06
1914.8333333327,November,318.65,58.76,1380.06,,12864,276,42,238,,5451,132,259.18
1914.91666666603,December,295.72,68.19,1250.73,,12405,251,47,208,,5194,117,241.10
1914.99999999936,January,253.11,65.20,1050.17,,12146,207,44,171,,5051,101,214.02
1915.08333333269,February,323.35,113.56,1226.31,,11253,245,71,185,,4864,122,268.46
1915.16666666602,March,266.45,69.30,1063.25,,12207,219,47,174,,5302,111,224.07
1915.24999999935,April,196.94,30.01,876.58,,12594,167,21,148,,5362,84,167.67
1915.33333333268,May,350.33,61.63,1532.49,,13142,310,45,270,,5794,156,288.17
1915.41666666601,June,272.67,44.73,1202.05,,12473,229,31,201,,5487,115,224.32
1915.49999999934,July,234.53,47.60,992.25,,12855,203,34,171,,5345,105,210.26
1915.58333333267,August,285.21,52.54,1249.13,,13018,250,38,218,,5451,116,227.77
1915.666666666,September,250.66,50.37,1069.13,,11791,199,33,169,,4940,97,210.16
1915.74999999933,October,268.29,42.71,1187.63,,13064,236,31,208,,5170,106,219.44
1915.83333333266,November,229.63,45.89,981.56,,12159,188,31,160,,5074,102,215.16
1915.91666666599,December,210.85,31.20,948.18,,12115,172,21,154,,4941,90,194.95
1915.99999999932,January,209.19,48.22,867.95,,13063,184,35,152,,4882,69,151.27
1916.08333333265,February,224.66,54.75,919.84,,12164,184,37,150,,4655,64,147.15
1916.16666666598,March,219.74,40.86,957.66,,12774,189,29,164,,5057,84,177.78
1916.24999999931,April,215.76,72.32,812.73,,12941,188,52,141,,4886,91,199.34
1916.33333333264,May,174.51,55.42,695.15,,12340,145,38,115,,4712,74,168.09
1916.41666666597,June,232.17,68.12,920.59,,12154,190,46,150,,4854,93,205.06
1916.4999999993,July,207.18,43.04,880.01,,12545,175,30,148,,4913,93,202.60
1916.58333333263,August,241.76,38.96,1065.70,,11549,188,25,165,,4667,110,252.27
1916.66666666596,September,223.67,33.88,996.35,,11155,168,21,149,,4510,75,177.99
1916.74999999929,October,186.71,47.08,761.53,,11852,149,31,121,,4536,69,162.81
1916.83333333262,November,171.80,25.24,764.82,,11411,132,16,117,,4529,56,132.34
1916.91666666595,December,212.24,53.98,848.84,,11336,162,34,129,,4143,84,217.01
1916.99999999928,January,194.78,46.63,797.14,,12352,162,32,132,,5376,81,161.26
1917.08333333261,February,431.27,168.59,1543.56,,11743,341,110,243,,5310,159,320.49
1917.16666666594,March,415.20,115.69,1686.75,,12913,361,83,292,,5939,153,275.73
1917.24999999927,April,552.60,83.17,2484.24,,12551,467,58,418,,5589,217,415.56
1917.3333333326,May,346.58,82.02,1430.08,,12727,297,58,244,,5519,129,250.17
1917.41666666593,June,292.10,59.49,1245.16,,12101,238,40,202,,4943,91,197.04
1917.49999999926,July,318.47,67.71,1352.56,,13291,285,50,241,,5497,123,239.49
1917.58333333259,August,351.94,76.77,1484.78,,12660,300,54,252,,5049,99,209.86
1917.66666666592,September,274.72,44.00,1209.58,,12272,227,30,199,,4864,79,173.84
1917.74999999925,October,263.46,75.29,1034.32,,12909,229,54,179,,5353,100,199.94
1917.83333333258,November,290.73,80.33,1138.95,,12771,250,57,195,,5442,102,200.61
1917.91666666591,December,368.74,71.99,1576.18,,13251,329,53,280,,5555,122,235.06
1917.99999999924,January,313.28,99.29,1180.07,,12326,260,68,195,,5034,98,208.36
1918.08333333257,February,310.23,120.18,1079.20,,11681,244,78,169,,5104,95,199.21
1918.1666666659,March,305.44,91.24,1193.78,,13809,284,70,221,,6060,119,210.17
1918.24999999923,April,305.43,73.74,1252.40,,12448,256,51,209,,5364,101,201.53
1918.33333333256,May,271.30,92.77,1000.75,,13193,241,68,177,,5685,104,195.80
1918.41666666589,June,308.74,90.87,1174.08,,13469,280,68,212,,5930,110,198.54
1918.49999999922,July,307.93,96.12,1189.22,,12733,264,68,203,,5730,109,203.60
1918.58333333255,August,296.29,78.55,1195.82,,11228,224,49,180,,4917,84,182.85
1918.66666666588,September,282.27,120.93,916.48,,10418,198,70,128,,4608,76,176.53
1918.74999999921,October,269.00,108.66,923.21,,9938,180,60,123,,4415,68,164.85
1918.83333333254,November,260.30,100.37,906.22,,10042,176,56,122,,4566,66,154.71
1918.91666666587,December,215.78,78.79,771.14,,10737,156,47,111,,4780,57,127.63
1918.9999999992,January,224.65,129.71,597.32,,11239,170,81,90,,4966,55,118.54
1919.08333333253,February,258.19,136.04,768.20,,10584,184,80,109,,4573,68,159.15
1919.16666666586,March,232.54,129.72,630.31,,12071,189,87,102,,5393,71,140.91
1919.24999999919,April,183.50,113.63,464.19,,11088,137,70,69,,4947,45,97.36
1919.33333333252,May,222.70,137.31,588.68,,11404,171,87,90,,5746,71,132.25
1919.41666666585,June,201.18,115.73,549.98,,11664,158,75,86,,6011,76,135.32
1919.49999999918,July,218.89,140.52,530.05,,11399,168,89,81,,5738,60,111.92
1919.58333333251,August,205.06,140.66,453.41,,11516,159,90,70,,5859,56,102.30
1919.66666666584,September,215.04,127.74,564.72,,10567,153,75,80,,5477,45,87.94
1919.74999999917,October,170.43,86.96,514.88,,11590,133,56,80,,6303,44,74.72
1919.8333333325,November,157.25,85.42,442.54,,10956,116,52,65,,5659,32,60.52
1919.91666666583,December,145.30,105.34,299.73,,11448,112,67,46,,5955,40,71.89
1919.99999999916,January,109.44,50.07,347.75,,13299,98,37,62,,6172,49,84.97
1920.08333333249,February,98.10,64.23,232.20,,13171,87,47,41,,6027,33,58.60
1920.16666666582,March,111.22,78.73,232.29,,13487,101,59,42,,6294,31,52.72
1920.24999999915,April,93.69,52.51,252.92,,12682,80,37,43,,6076,35,61.65
1920.33333333248,May,104.14,52.13,312.70,,13120,92,38,55,,6576,49,79.75
1920.41666666581,June,89.71,54.36,237.14,,12582,76,38,40,,6194,31,53.57
1920.49999999914,July,103.57,74.23,212.55,,13336,93,55,38,,6394,39,65.28
1920.58333333247,August,113.84,66.22,308.75,,13046,100,48,54,,5998,39,69.59
1920.6666666658,September,63.71,40.09,153.84,,12122,52,27,25,,5474,27,52.79
1920.74999999913,October,66.15,38.79,171.46,,13921,62,30,32,,6500,31,51.05
1920.83333333246,November,72.91,44.18,183.10,,13851,68,34,34,,6513,36,59.16
1920.91666666579,December,95.19,53.34,272.46,,14510,93,43,53,,6855,37,57.77
1920.99999999912,January,58.68,45.80,114.89,,14933,59,38,23,,7219,31,45.96
1921.08333333245,February,69.29,50.11,140.32,,13290,62,37,25,,6584,27,43.89
1921.16666666578,March,104.99,59.95,278.88,,14711,104,49,55,,7409,60,86.68
1921.24999999911,April,107.89,59.77,309.64,,14454,106,48,60,,7340,51,74.37
1921.33333333244,May,79.29,32.84,272.22,,14797,79,27,54,,7727,53,73.41
1921.41666666577,June,108.09,46.09,351.88,,14839,108,38,70,,7715,57,79.08
1921.4999999991,July,116.41,82.49,247.73,,15055,118,69,50,,7413,45,64.97
1921.58333333243,August,81.32,46.30,221.43,,15159,83,39,45,,7243,37,54.68
1921.66666666576,September,58.47,36.74,152.26,,13717,54,28,28,,6464,30,49.67
1921.74999999909,October,56.67,26.33,175.52,,15724,60,23,37,,7598,31,43.67
1921.83333333242,November,43.82,25.40,114.82,,15591,46,22,24,,7521,27,38.42
1921.91666666575,December,43.22,27.33,103.82,,15807,46,24,22,,7658,22,30.75
1921.99999999908,January,55.14,28.64,162.65,,16969,63,27,37,,8121,31,40.86
1922.08333333241,February,48.87,30.19,120.31,,15500,51,26,25,,7492,26,37.14
1922.16666666574,March,25.89,10.46,86.68,,17212,30,10,20,,7681,15,20.90
1922.24999999907,April,46.67,26.10,130.72,,16548,52,24,29,,7774,27,37.17
1922.3333333324,May,40.42,29.81,83.84,,16904,46,28,19,,8314,26,33.47
1922.41666666573,June,43.18,19.22,137.21,,16853,49,18,31,,7793,28,38.46
1922.49999999906,July,42.47,20.14,134.48,,16085,46,18,29,,7419,31,44.72
1922.58333333239,August,44.43,21.31,134.81,,16046,48,19,29,,7532,27,38.37
1922.66666666572,September,61.89,42.50,139.89,,14397,60,34,27,,7313,36,52.69
1922.74999999905,October,39.05,31.55,70.40,,14834,39,26,14,,7440,22,31.65
1922.83333333238,November,29.66,17.97,74.49,,15021,30,15,15,,7370,19,27.59
1922.91666666571,December,39.43,21.62,117.88,,15820,42,19,25,,7875,26,35.34
1922.99999999904,January,52.06,30.95,133.19,,15121,53,26,27,,6789,35,55.18
1923.08333333237,February,61.05,47.65,114.34,,14352,59,38,22,,6268,39,66.60
1923.1666666657,March,41.44,30.37,82.29,,15409,43,26,17,,6814,28,43.98
1923.24999999903,April,39.30,21.43,108.57,,15115,40,18,22,,6970,25,38.39
1923.33333333236,May,53.54,29.95,155.13,,14425,52,24,30,,6389,36,60.31
1923.41666666569,June,41.51,23.89,109.45,,14312,40,19,21,,6388,31,51.94
1923.49999999902,July,35.90,16.46,112.08,,15307,37,14,23,,6731,28,44.52
1923.58333333235,August,47.26,25.59,131.32,,14769,47,21,26,,6427,32,53.29
1923.66666666568,September,65.67,42.54,164.91,,13117,58,31,29,,5186,34,70.17
1923.74999999901,October,33.60,22.90,73.83,,14145,32,18,14,,5860,19,34.70
1923.83333333234,November,28.47,16.02,81.72,,14604,28,13,16,,6457,20,33.15
1923.91666666567,December,33.60,17.97,94.31,,15027,34,15,19,,6478,19,31.39
1923.999999999,January,53.78,26.32,176.62,,14359,52,21,34,,6528,25,40.99
1924.08333333233,February,45.04,18.19,156.20,,13849,42,14,29,,6378,23,38.60
1924.16666666566,March,32.36,22.58,68.95,,15146,33,19,14,,6482,22,36.33
1924.24999999899,April,47.62,31.26,119.58,,14971,48,26,24,,6345,20,33.74
1924.33333333232,May,29.93,19.89,72.73,,15385,31,17,15,,6783,16,25.25
1924.41666666565,June,31.01,17.61,82.73,,15328,32,15,17,,6634,20,32.27
1924.49999999898,July,38.84,17.81,121.26,,14148,37,14,23,,6152,19,33.06
1924.58333333231,August,46.32,15.86,166.90,,14749,46,13,33,,6307,26,44.12
1924.66666666564,September,43.67,23.23,128.38,,13945,41,18,24,,6090,20,35.15
